,ID,Name,Frequency [MHz],Bandwidth [kHz]/Baud,Status,Description,Source,Orbit
5617,47499,FLOCK 4S 40,None,None,Active,nan,Space-Track,LEO
5618,47698,FLOCK 4S 41,None,None,Active,nan,Space-Track,LEO
5619,47612,FLOCK 4S 42,None,None,Active,nan,Space-Track,LEO
5620,47687,FLOCK 4S 43,None,None,Active,nan,Space-Track,LEO
5621,47686,FLOCK 4S 44,None,None,Active,nan,Space-Track,LEO
5622,47688,FLOCK 4S 45,None,None,Active,nan,Space-Track,LEO
5623,47684,FLOCK 4S 46,None,None,Active,nan,Space-Track,LEO
5624,47685,FLOCK 4S 47,None,None,Active,nan,Space-Track,LEO
5625,47617,FLOCK 4S 48,None,None,Active,nan,Space-Track,LEO
5626,47515,FLOCK 4S 5,None,None,Active,nan,Space-Track,LEO
5627,47518,FLOCK 4S 6,None,None,Active,nan,Space-Track,LEO
5628,47527,FLOCK 4S 7,None,None,Active,nan,Space-Track,LEO
5629,47474,FLOCK 4S 8,None,None,Active,nan,Space-Track,LEO
5630,47478,FLOCK 4S 9,None,None,Active,nan,Space-Track,LEO
5631,47543,FLOCK 4S-1,None,None,Active,None,CelesTrak,LEO
5632,47523,FLOCK 4S-10,None,None,Active,None,CelesTrak,LEO
5633,47462,FLOCK 4S-11,None,None,Active,None,CelesTrak,LEO
5634,47471,FLOCK 4S-12,None,None,Active,None,CelesTrak,LEO
5635,47472,FLOCK 4S-13,None,None,Active,None,CelesTrak,LEO
5636,47528,FLOCK 4S-14,None,None,Active,None,CelesTrak,LEO
5637,47521,FLOCK 4S-15,None,None,Active,None,CelesTrak,LEO
5638,47516,FLOCK 4S-16,None,None,Active,None,CelesTrak,LEO
5639,47492,FLOCK 4S-17,None,None,Active,None,CelesTrak,LEO
5640,47496,FLOCK 4S-18,None,None,Active,None,CelesTrak,LEO
5641,47500,FLOCK 4S-19,None,None,Active,None,CelesTrak,LEO
5642,47498,FLOCK 4S-2,None,None,Active,None,CelesTrak,LEO
5643,47540,FLOCK 4S-20,None,None,Active,None,CelesTrak,LEO
5644,47456,FLOCK 4S-21,None,None,Active,None,CelesTrak,LEO
5645,47452,FLOCK 4S-22,None,None,Active,None,CelesTrak,LEO
5646,47545,FLOCK 4S-23,None,None,Active,None,CelesTrak,LEO
5647,47539,FLOCK 4S-24,None,None,Active,None,CelesTrak,LEO
5648,47542,FLOCK 4S-25,None,None,Active,None,CelesTrak,LEO
5649,47495,FLOCK 4S-27,None,None,Active,None,CelesTrak,LEO
5650,47514,FLOCK 4S-28,None,None,Active,None,CelesTrak,LEO
5651,47494,FLOCK 4S-3,None,None,Active,None,CelesTrak,LEO
5652,47544,FLOCK 4S-30,None,None,Active,None,CelesTrak,LEO
5653,47475,FLOCK 4S-31,None,None,Active,None,CelesTrak,LEO
5654,47469,FLOCK 4S-33,None,None,Active,None,CelesTrak,LEO
5655,47477,FLOCK 4S-34,None,None,Active,None,CelesTrak,LEO
5656,47530,FLOCK 4S-36,None,None,Active,None,CelesTrak,LEO
5657,47522,FLOCK 4S-37,None,None,Active,None,CelesTrak,LEO
5658,47490,FLOCK 4S-39,None,None,Active,None,CelesTrak,LEO
5659,47491,FLOCK 4S-4,None,None,Active,None,CelesTrak,LEO
5660,47698,FLOCK 4S-41,None,None,Active,None,CelesTrak,LEO
5661,47612,FLOCK 4S-42,None,None,Active,None,CelesTrak,LEO
5662,47687,FLOCK 4S-43,None,None,Active,None,CelesTrak,LEO
5663,47686,FLOCK 4S-44,None,None,Active,None,CelesTrak,LEO
5664,47688,FLOCK 4S-45,None,None,Active,None,CelesTrak,LEO
5665,47684,FLOCK 4S-46,None,None,Active,None,CelesTrak,LEO
5666,47685,FLOCK 4S-47,None,None,Active,None,CelesTrak,LEO
5667,47617,FLOCK 4S-48,None,None,Active,None,CelesTrak,LEO
5668,47515,FLOCK 4S-5,None,None,Active,None,CelesTrak,LEO
5669,47518,FLOCK 4S-6,None,None,Active,None,CelesTrak,LEO
5670,47527,FLOCK 4S-7,None,None,Active,None,CelesTrak,LEO
5671,47474,FLOCK 4S-8,None,None,Active,None,CelesTrak,LEO
5672,47478,FLOCK 4S-9,None,None,Active,None,CelesTrak,LEO
5673,46313,FLOCK 4V 1,None,None,Active,nan,Space-Track,LEO
5674,46296,FLOCK 4V 10,401.334,None,active,Mode U - possible Flock Wideband,SatNOGS,None
5675,46296,FLOCK 4V 10,None,None,Active,nan,Space-Track,LEO
5676,46285,FLOCK 4V 11,None,None,Active,nan,Space-Track,LEO
5677,46283,FLOCK 4V 12,None,None,Active,nan,Space-Track,LEO
5678,46297,FLOCK 4V 13,401.334,None,active,Mode U,SatNOGS,None
5679,46297,FLOCK 4V 13,None,None,Active,nan,Space-Track,LEO
5680,46286,FLOCK 4V 14,401.3,None,active,Mode U,SatNOGS,None
5681,46286,FLOCK 4V 14,None,None,Active,nan,Space-Track,LEO
5682,46528,FLOCK 4V 15,None,None,Active,nan,Space-Track,LEO
5683,46527,FLOCK 4V 16,None,None,Active,nan,Space-Track,LEO
5684,46529,FLOCK 4V 17,None,None,Active,nan,Space-Track,LEO
5685,46529,FLOCK 4V 17,401.3,None,active,Mode U - Planet Labs,SatNOGS,None
5686,46597,FLOCK 4V 18,None,None,Active,nan,Space-Track,LEO
5687,46609,FLOCK 4V 19,None,None,Active,nan,Space-Track,LEO
5688,46321,FLOCK 4V 2,None,None,Active,nan,Space-Track,LEO
5689,46321,FLOCK 4V 2,401.3,None,active,Mode U - Planet Labs,SatNOGS,None
5690,46612,FLOCK 4V 20,None,None,Active,nan,Space-Track,LEO
5691,46596,FLOCK 4V 21,None,None,Active,nan,Space-Track,LEO
5692,46735,FLOCK 4V 22,None,None,Active,nan,Space-Track,LEO
5693,46737,FLOCK 4V 23,None,None,Active,nan,Space-Track,LEO
5694,46737,FLOCK 4V 23,401.334,4800.0,active,Mode U - Planet Labs Wide,SatNOGS,None
5695,46738,FLOCK 4V 24,None,None,Active,nan,Space-Track,LEO
5696,46812,FLOCK 4V 25,401.3,None,active,Mode U - Planet Labs Narrow,SatNOGS,None
5697,46812,FLOCK 4V 25,None,None,Active,nan,Space-Track,LEO
5698,46825,FLOCK 4V 26,None,None,Active,nan,Space-Track,LEO
5699,46322,FLOCK 4V 3,None,None,Active,nan,Space-Track,LEO
5700,46314,FLOCK 4V 4,None,None,Active,nan,Space-Track,LEO
5701,46314,FLOCK 4V 4,401.3,None,active,Mode U - Planet Labs,SatNOGS,None
5702,46290,FLOCK 4V 5,None,None,Active,nan,Space-Track,LEO
5703,46289,FLOCK 4V 6,None,None,Active,nan,Space-Track,LEO
5704,46291,FLOCK 4V 7,None,None,Active,nan,Space-Track,LEO
5705,46288,FLOCK 4V 8,None,None,Active,nan,Space-Track,LEO
5706,46282,FLOCK 4V 9,None,None,Active,nan,Space-Track,LEO
5707,46313,FLOCK 4V-1,None,None,Active,None,CelesTrak,LEO
5708,46296,FLOCK 4V-10,None,None,Active,None,CelesTrak,LEO
5709,46285,FLOCK 4V-11,None,None,Active,None,CelesTrak,LEO
5710,46297,FLOCK 4V-13,None,None,Active,None,CelesTrak,LEO
5711,46286,FLOCK 4V-14,None,None,Active,None,CelesTrak,LEO
5712,46528,FLOCK 4V-15,None,None,Active,None,CelesTrak,LEO
5713,46527,FLOCK 4V-16,None,None,Active,None,CelesTrak,LEO
5714,46529,FLOCK 4V-17,None,None,Active,None,CelesTrak,LEO
5715,46597,FLOCK 4V-18,None,None,Active,None,CelesTrak,LEO
5716,46609,FLOCK 4V-19,None,None,Active,None,CelesTrak,LEO
5717,46612,FLOCK 4V-20,None,None,Active,None,CelesTrak,LEO
5718,46735,FLOCK 4V-22,None,None,Active,None,CelesTrak,LEO
5719,46737,FLOCK 4V-23,None,None,Active,None,CelesTrak,LEO
5720,46738,FLOCK 4V-24,None,None,Active,None,CelesTrak,LEO
5721,46812,FLOCK 4V-25,None,None,Active,None,CelesTrak,LEO
5722,46825,FLOCK 4V-26,None,None,Active,None,CelesTrak,LEO
5723,46314,FLOCK 4V-4,None,None,Active,None,CelesTrak,LEO
5724,46290,FLOCK 4V-5,None,None,Active,None,CelesTrak,LEO
5725,46289,FLOCK 4V-6,None,None,Active,None,CelesTrak,LEO
5726,46291,FLOCK 4V-7,None,None,Active,None,CelesTrak,LEO
5727,46288,FLOCK 4V-8,None,None,Active,None,CelesTrak,LEO
5728,51017,FLOCK 4X 1,None,None,Active,nan,Space-Track,LEO
5729,51037,FLOCK 4X 10,None,None,Active,nan,Space-Track,LEO
5730,51049,FLOCK 4X 11,None,None,Active,nan,Space-Track,LEO
5731,51015,FLOCK 4X 12,None,None,Active,nan,Space-Track,LEO
5732,51028,FLOCK 4X 13,None,None,Active,nan,Space-Track,LEO
5733,51066,FLOCK 4X 14,None,None,Active,nan,Space-Track,LEO
5734,51010,FLOCK 4X 15,None,None,Active,nan,Space-Track,LEO
5735,51020,FLOCK 4X 16,None,None,Active,nan,Space-Track,LEO
5736,51035,FLOCK 4X 17,None,None,Active,nan,Space-Track,LEO
5737,51007,FLOCK 4X 18,None,None,Active,nan,Space-Track,LEO
5738,51046,FLOCK 4X 19,None,None,Active,nan,Space-Track,LEO
5739,50996,FLOCK 4X 2,None,None,Active,nan,Space-Track,LEO
5740,50997,FLOCK 4X 20,None,None,Active,nan,Space-Track,LEO
5741,51040,FLOCK 4X 21,None,None,Active,nan,Space-Track,LEO
5742,51003,FLOCK 4X 22,None,None,Active,nan,Space-Track,LEO
5743,51034,FLOCK 4X 23,None,None,Active,nan,Space-Track,LEO
5744,51056,FLOCK 4X 24,None,None,Active,nan,Space-Track,LEO
5745,51016,FLOCK 4X 25,None,None,Active,nan,Space-Track,LEO
5746,51026,FLOCK 4X 26,None,None,Active,nan,Space-Track,LEO
5747,51012,FLOCK 4X 27,None,None,Active,nan,Space-Track,LEO
5748,51045,FLOCK 4X 28,None,None,Active,nan,Space-Track,LEO
5749,51011,FLOCK 4X 29,None,None,Active,nan,Space-Track,LEO
5750,51006,FLOCK 4X 3,None,None,Active,nan,Space-Track,LEO
5751,51000,FLOCK 4X 30,None,None,Active,nan,Space-Track,LEO
5752,51041,FLOCK 4X 31,None,None,Active,nan,Space-Track,LEO
5753,51024,FLOCK 4X 32,None,None,Active,nan,Space-Track,LEO
5754,51055,FLOCK 4X 33,None,None,Active,nan,Space-Track,LEO
5755,51042,FLOCK 4X 34,None,None,Active,nan,Space-Track,LEO
5756,51048,FLOCK 4X 35,None,None,Active,nan,Space-Track,LEO
5757,51039,FLOCK 4X 36,None,None,Active,nan,Space-Track,LEO
5758,51009,FLOCK 4X 37,None,None,Active,nan,Space-Track,LEO
5759,51023,FLOCK 4X 38,None,None,Active,nan,Space-Track,LEO
5760,51029,FLOCK 4X 39,None,None,Active,nan,Space-Track,LEO
5761,51064,FLOCK 4X 4,None,None,Active,nan,Space-Track,LEO
5762,51052,FLOCK 4X 40,None,None,Active,nan,Space-Track,LEO
5763,51005,FLOCK 4X 41,None,None,Active,nan,Space-Track,LEO
5764,51018,FLOCK 4X 42,None,None,Active,nan,Space-Track,LEO
5765,51027,FLOCK 4X 43,None,None,Active,nan,Space-Track,LEO
5766,50994,FLOCK 4X 44,None,None,Active,nan,Space-Track,LEO
5767,51004,FLOCK 4X 5,None,None,Active,nan,Space-Track,LEO
5768,51043,FLOCK 4X 6,None,None,Active,nan,Space-Track,LEO
5769,51065,FLOCK 4X 7,None,None,Active,nan,Space-Track,LEO
5770,50992,FLOCK 4X 8,None,None,Active,nan,Space-Track,LEO
5771,51047,FLOCK 4X 9,None,None,Active,nan,Space-Track,LEO
5772,51017,FLOCK 4X-1,None,None,Active,None,CelesTrak,LEO
5773,51037,FLOCK 4X-10,None,None,Active,None,CelesTrak,LEO
5774,51049,FLOCK 4X-11,None,None,Active,None,CelesTrak,LEO
5775,51015,FLOCK 4X-12,None,None,Active,None,CelesTrak,LEO
5776,51028,FLOCK 4X-13,None,None,Active,None,CelesTrak,LEO
5777,51066,FLOCK 4X-14,None,None,Active,None,CelesTrak,LEO
5778,51010,FLOCK 4X-15,None,None,Active,None,CelesTrak,LEO
5779,51020,FLOCK 4X-16,None,None,Active,None,CelesTrak,LEO
5780,51035,FLOCK 4X-17,None,None,Active,None,CelesTrak,LEO
5781,51007,FLOCK 4X-18,None,None,Active,None,CelesTrak,LEO
5782,51046,FLOCK 4X-19,None,None,Active,None,CelesTrak,LEO
5783,50996,FLOCK 4X-2,None,None,Active,None,CelesTrak,LEO
5784,50997,FLOCK 4X-20,None,None,Active,None,CelesTrak,LEO
5785,51040,FLOCK 4X-21,None,None,Active,None,CelesTrak,LEO
5786,51003,FLOCK 4X-22,None,None,Active,None,CelesTrak,LEO
5787,51056,FLOCK 4X-24,None,None,Active,None,CelesTrak,LEO
5788,51016,FLOCK 4X-25,None,None,Active,None,CelesTrak,LEO
5789,51026,FLOCK 4X-26,None,None,Active,None,CelesTrak,LEO
5790,51045,FLOCK 4X-28,None,None,Active,None,CelesTrak,LEO
5791,51011,FLOCK 4X-29,None,None,Active,None,CelesTrak,LEO
5792,51006,FLOCK 4X-3,None,None,Active,None,CelesTrak,LEO
5793,51000,FLOCK 4X-30,None,None,Active,None,CelesTrak,LEO
5794,51041,FLOCK 4X-31,None,None,Active,None,CelesTrak,LEO
5795,51024,FLOCK 4X-32,None,None,Active,None,CelesTrak,LEO
5796,51042,FLOCK 4X-34,None,None,Active,None,CelesTrak,LEO
5797,51048,FLOCK 4X-35,None,None,Active,None,CelesTrak,LEO
5798,51039,FLOCK 4X-36,None,None,Active,None,CelesTrak,LEO
5799,51009,FLOCK 4X-37,None,None,Active,None,CelesTrak,LEO
5800,51023,FLOCK 4X-38,None,None,Active,None,CelesTrak,LEO
5801,51029,FLOCK 4X-39,None,None,Active,None,CelesTrak,LEO
5802,51064,FLOCK 4X-4,None,None,Active,None,CelesTrak,LEO
5803,51052,FLOCK 4X-40,None,None,Active,None,CelesTrak,LEO
5804,51005,FLOCK 4X-41,None,None,Active,None,CelesTrak,LEO
5805,51018,FLOCK 4X-42,None,None,Active,None,CelesTrak,LEO
5806,51027,FLOCK 4X-43,None,None,Active,None,CelesTrak,LEO
5807,50994,FLOCK 4X-44,None,None,Active,None,CelesTrak,LEO
5808,51004,FLOCK 4X-5,None,None,Active,None,CelesTrak,LEO
5809,51043,FLOCK 4X-6,None,None,Active,None,CelesTrak,LEO
5810,51065,FLOCK 4X-7,None,None,Active,None,CelesTrak,LEO
5811,50992,FLOCK 4X-8,None,None,Active,None,CelesTrak,LEO
5812,51047,FLOCK 4X-9,None,None,Active,None,CelesTrak,LEO
5813,55039,FLOCK 4Y 1,None,None,Active,nan,Space-Track,LEO
5814,55029,FLOCK 4Y 10,None,None,Active,nan,Space-Track,LEO
5815,55043,FLOCK 4Y 11,None,None,Active,nan,Space-Track,LEO
5816,55065,FLOCK 4Y 12,None,None,Active,nan,Space-Track,LEO
5817,55079,FLOCK 4Y 13,None,None,Active,nan,Space-Track,LEO
5818,55024,FLOCK 4Y 14,None,None,Active,nan,Space-Track,LEO
5819,55068,FLOCK 4Y 15,None,None,Active,nan,Space-Track,LEO
5820,55040,FLOCK 4Y 16,None,None,Active,nan,Space-Track,LEO
5821,55031,FLOCK 4Y 17,None,None,Active,nan,Space-Track,LEO
5822,55023,FLOCK 4Y 18,None,None,Active,nan,Space-Track,LEO
5823,55026,FLOCK 4Y 19,None,None,Active,nan,Space-Track,LEO
5824,55074,FLOCK 4Y 2,None,None,Active,nan,Space-Track,LEO
5825,55063,FLOCK 4Y 20,None,None,Active,nan,Space-Track,LEO
5826,55077,FLOCK 4Y 21,None,None,Active,nan,Space-Track,LEO
5827,55022,FLOCK 4Y 22,None,None,Active,nan,Space-Track,LEO
5828,55080,FLOCK 4Y 23,None,None,Active,nan,Space-Track,LEO
5829,55020,FLOCK 4Y 24,None,None,Active,nan,Space-Track,LEO
5830,55027,FLOCK 4Y 25,None,None,Active,nan,Space-Track,LEO
5831,55070,FLOCK 4Y 26,None,None,Active,nan,Space-Track,LEO
5832,55083,FLOCK 4Y 27,None,None,Active,nan,Space-Track,LEO
5833,55033,FLOCK 4Y 28,None,None,Active,nan,Space-Track,LEO
5834,55030,FLOCK 4Y 29,None,None,Active,nan,Space-Track,LEO
5835,55035,FLOCK 4Y 3,None,None,Active,nan,Space-Track,LEO
5836,55025,FLOCK 4Y 30,None,None,Active,nan,Space-Track,LEO
5837,55075,FLOCK 4Y 31,None,None,Active,nan,Space-Track,LEO
5838,55021,FLOCK 4Y 32,None,None,Active,nan,Space-Track,LEO
5839,55042,FLOCK 4Y 33,None,None,Active,nan,Space-Track,LEO
5840,55082,FLOCK 4Y 34,None,None,Active,nan,Space-Track,LEO
5841,55057,FLOCK 4Y 35,None,None,Active,nan,Space-Track,LEO
5842,55078,FLOCK 4Y 36,None,None,Active,nan,Space-Track,LEO
5843,55055,FLOCK 4Y 4,None,None,Active,nan,Space-Track,LEO
5844,55028,FLOCK 4Y 5,None,None,Active,nan,Space-Track,LEO
5845,55066,FLOCK 4Y 6,None,None,Active,nan,Space-Track,LEO
5846,55032,FLOCK 4Y 7,None,None,Active,nan,Space-Track,LEO
5847,55071,FLOCK 4Y 8,None,None,Active,nan,Space-Track,LEO
5848,55069,FLOCK 4Y 9,None,None,Active,nan,Space-Track,LEO
5849,55039,FLOCK 4Y-1,None,None,Active,None,CelesTrak,LEO
5850,55029,FLOCK 4Y-10,None,None,Active,None,CelesTrak,LEO
5851,55043,FLOCK 4Y-11,None,None,Active,None,CelesTrak,LEO
5852,55065,FLOCK 4Y-12,None,None,Active,None,CelesTrak,LEO
5853,55079,FLOCK 4Y-13,None,None,Active,None,CelesTrak,LEO
5854,55024,FLOCK 4Y-14,None,None,Active,None,CelesTrak,LEO
5855,55068,FLOCK 4Y-15,None,None,Active,None,CelesTrak,LEO
5856,55040,FLOCK 4Y-16,None,None,Active,None,CelesTrak,LEO
5857,55031,FLOCK 4Y-17,None,None,Active,None,CelesTrak,LEO
5858,55023,FLOCK 4Y-18,None,None,Active,None,CelesTrak,LEO
5859,55026,FLOCK 4Y-19,None,None,Active,None,CelesTrak,LEO
5860,55074,FLOCK 4Y-2,None,None,Active,None,CelesTrak,LEO
5861,55063,FLOCK 4Y-20,None,None,Active,None,CelesTrak,LEO
5862,55077,FLOCK 4Y-21,None,None,Active,None,CelesTrak,LEO
5863,55022,FLOCK 4Y-22,None,None,Active,None,CelesTrak,LEO
5864,55080,FLOCK 4Y-23,None,None,Active,None,CelesTrak,LEO
5865,55020,FLOCK 4Y-24,None,None,Active,None,CelesTrak,LEO
5866,55027,FLOCK 4Y-25,None,None,Active,None,CelesTrak,LEO
5867,55070,FLOCK 4Y-26,None,None,Active,None,CelesTrak,LEO
5868,55083,FLOCK 4Y-27,None,None,Active,None,CelesTrak,LEO
5869,55033,FLOCK 4Y-28,None,None,Active,None,CelesTrak,LEO
5870,55030,FLOCK 4Y-29,None,None,Active,None,CelesTrak,LEO
5871,55035,FLOCK 4Y-3,None,None,Active,None,CelesTrak,LEO
5872,55025,FLOCK 4Y-30,None,None,Active,None,CelesTrak,LEO
5873,55075,FLOCK 4Y-31,None,None,Active,None,CelesTrak,LEO
5874,55021,FLOCK 4Y-32,None,None,Active,None,CelesTrak,LEO
5875,55042,FLOCK 4Y-33,None,None,Active,None,CelesTrak,LEO
5876,55082,FLOCK 4Y-34,None,None,Active,None,CelesTrak,LEO
5877,55057,FLOCK 4Y-35,None,None,Active,None,CelesTrak,LEO
5878,55078,FLOCK 4Y-36,None,None,Active,None,CelesTrak,LEO
5879,55055,FLOCK 4Y-4,None,None,Active,None,CelesTrak,LEO
5880,55028,FLOCK 4Y-5,None,None,Active,None,CelesTrak,LEO
5881,55066,FLOCK 4Y-6,None,None,Active,None,CelesTrak,LEO
5882,55032,FLOCK 4Y-7,None,None,Active,None,CelesTrak,LEO
5883,55071,FLOCK 4Y-8,None,None,Active,None,CelesTrak,LEO
5884,55069,FLOCK 4Y-9,None,None,Active,None,CelesTrak,LEO
5885,None,FLOCK/SKYSAT,2067.5,85000.0 kHz,None,SkySat constellation formerly authorized under call sign S2862.,FCC,None
5886,None,FLOCK/SKYSAT,401.5,1000.0 kHz,None,SkySat constellation formerly authorized under call sign S2862.,FCC,None
5887,None,FLOCK/SKYSAT,450.0,500.0 kHz,None,SkySat constellation formerly authorized under call sign S2862.,FCC,None
5888,None,FLOCK/SKYSAT,8212.5,375000.0 kHz,None,SkySat constellation formerly authorized under call sign S2862.,FCC,None
5889,None,FLOCK/SKYSAT,162.025,25.0 kHz,None,SkySat constellation formerly authorized under call sign S2862.,FCC,None
5890,None,FLOCK/SKYSAT,161.975,25.0 kHz,None,SkySat constellation formerly authorized under call sign S2862.,FCC,None
5891,44885,FLORIPASAT-1,None,None,Active,None,CelesTrak,MEO
5892,42831,FLP,None,None,None,None,UCS,LEO
5893,12635,FLTSATCOM 5,None,None,Active,nan,Space-Track,GEO
5894,17181,FLTSATCOM 7 (USA 20),None,None,Active,nan,Space-Track,GEO
5895,20253,FLTSATCOM 8 (USA 46),None,None,Active,None,CelesTrak,GEO
5896,20253,FLTSATCOM 8 (USA 46),None,None,Active,nan,Space-Track,GEO
5897,20253,FLTSATCOM-8,None,None,None,None,UCS,GEO
5898,42831,FLYING LAPTOP,None,None,Active,None,CelesTrak,MEO
5899,42831,FLYING LAPTOP,2408.0,5000000.0,active,Data Downlink System (DDS),SatNOGS,None
5900,42831,FLYING LAPTOP,2263.5,128000.0,active,Telemetry,SatNOGS,None
5901,42831,FLYING LAPTOP,None,None,Active,nan,Space-Track,MEO
5902,35493,FM-5,None,None,Active,None,CelesTrak,GEO
5903,None,FM-5,7061.5,22000.0 kHz,None,Formerly SIRIUS FM-5,FCC,None
5904,None,FM-5,2326.25,12500.0 kHz,None,Formerly SIRIUS FM-5,FCC,None
5905,None,FM-6,2326.25,12500.0 kHz,None,nan,FCC,None
5906,39360,FM-6,None,None,Active,None,CelesTrak,GEO
5907,None,FM-6,7061.5,22000.0 kHz,None,nan,FCC,None
5908,43192,FMN-1 (FengMaNiu-1),435.35,None,Active,9600bps BPSK FM,AmSAT,None
5909,16909,FO-12 (JAS-1),435.85,50.0 kHz,Inactive,SSB CW,AmSAT,None
5910,16909,FO-12 (JAS-1),435.795,None,Inactive,"Beacon, SSB CW",AmSAT,None
5911,16909,FO-12 (JAS-1),435.91,None,Inactive,1200bps JAS,AmSAT,None
5912,20480,FO-20 (JAS-1b),435.85,50.0 kHz,Inactive,SSB CW,AmSAT,None
5913,20480,FO-20 (JAS-1b),435.795,None,Inactive,"Beacon, SSB CW",AmSAT,None
5914,20480,FO-20 (JAS-1b),435.91,None,Inactive,1200bps JAS,AmSAT,None
5915,24278,FO-29 (JAS-2),435.91,None,Inactive,1200bps JAS,AmSAT,None
5916,24278,FO-29 (JAS-2),435.85,50.0 kHz,Active,SSB CW DigiTalker,AmSAT,None
5917,24278,FO-29 (JAS-2),435.795,None,Active,"Beacon, SSB CW DigiTalker",AmSAT,None
5918,37227,FO-69 (FASTRAC-1),437.345,None,Inactive,1200bps AFSK,AmSAT,None
5919,37227,FO-69 (FASTRAC-1),437.345,None,Inactive,9600bps FSK,AmSAT,None
5920,37380,FO-70 (FASTRAC-2),145.825,None,Inactive,9600bps FSK,AmSAT,None
5921,37380,FO-70 (FASTRAC-2),145.825,None,Inactive,1200bps AFSK,AmSAT,None
5922,40320,FO-82,437.505,None,active,UHF CW Beacon,SatNOGS,None
5923,40320,FO-82,435.26,None,active,U/V Transponder,SatNOGS,None
5924,40320,FO-82,437.385,None,active,WSJT Telemetry,SatNOGS,None
5925,52765,FORESAIL-1,437.125,None,Inactive,1k2/4k8/9k6 MSK CW,AmSAT,None
5926,52765,FORESAIL-1,437.125,None,Inactive,"Beacon, 1k2/4k8/9k6 MSK CW",AmSAT,None
5927,29047,FORMOSAT 3A,None,None,Active,nan,Space-Track,MEO
5928,29048,FORMOSAT 3B,None,None,Active,nan,Space-Track,MEO
5929,29049,FORMOSAT 3C,None,None,Active,nan,Space-Track,MEO
5930,29050,FORMOSAT 3D,None,None,Active,nan,Space-Track,MEO
5931,29051,FORMOSAT 3E,None,None,Active,nan,Space-Track,MEO
5932,29052,FORMOSAT 3F,None,None,Active,nan,Space-Track,MEO
5933,44349,FORMOSAT 7-1,None,None,Active,None,CelesTrak,LEO
5934,44349,FORMOSAT 7-1,400.9,None,active,Downlink,SatNOGS,None
5935,44351,FORMOSAT 7-2,2264.0,None,active,Mode S TT&C,SatNOGS,None
5936,44351,FORMOSAT 7-2,2200.27,None,active,Mode S2,SatNOGS,None
5937,44351,FORMOSAT 7-2,None,None,Active,None,CelesTrak,LEO
5938,44351,FORMOSAT 7-2,400.9,None,active,Downlink,SatNOGS,None
5939,44343,FORMOSAT 7-3,400.9,None,active,Downlink,SatNOGS,None
5940,44343,FORMOSAT 7-3,None,None,Active,None,CelesTrak,LEO
5941,44350,FORMOSAT 7-4,400.9,None,active,CW,SatNOGS,None
5942,44350,FORMOSAT 7-4,2264.0,None,active,Mode S TT&C,SatNOGS,None
5943,44350,FORMOSAT 7-4,None,None,Active,None,CelesTrak,LEO
5944,44350,FORMOSAT 7-4,2200.27,None,active,Mode S2,SatNOGS,None
5945,44358,FORMOSAT 7-5,None,None,Active,None,CelesTrak,LEO
5946,44358,FORMOSAT 7-5,400.9,None,active,Downlink,SatNOGS,None
5947,44353,FORMOSAT 7-6,400.9,None,active,Downlink,SatNOGS,None
5948,44353,FORMOSAT 7-6,None,None,Active,None,CelesTrak,LEO
5949,42920,FORMOSAT-5,None,None,Active,None,CelesTrak,MEO
5950,42920,FORMOSAT-5,None,None,Active,nan,Space-Track,MEO
5951,44349,FORMOSAT7-1/COSMIC2-1,None,None,Active,nan,Space-Track,LEO
5952,44351,FORMOSAT7-2/COSMIC2-2,None,None,Active,nan,Space-Track,LEO
5953,44343,FORMOSAT7-3/COSMIC2-3,None,None,Active,nan,Space-Track,LEO
5954,44350,FORMOSAT7-4/COSMIC2-4,None,None,Active,nan,Space-Track,LEO
5955,44358,FORMOSAT7-5/COSMIC2-5,None,None,Active,nan,Space-Track,LEO
5956,44353,FORMOSAT7-6/COSMIC2-6,None,None,Active,nan,Space-Track,LEO
5957,24920,FORTE,None,None,Active,nan,Space-Track,MEO
5958,24920,FORTE,None,None,Active,None,CelesTrak,MEO
5959,24920,FORTE,401.568,None,active,CW,SatNOGS,None
5960,24920,FORTÉ,None,None,None,None,UCS,LEO
5961,99333,FOSSASAT-1B,436.7,None,inactive,Mode U - LoRa,SatNOGS,None
5962,99504,FOSSASAT-1B,436.8,9600.0,inactive,Mode U - GFSK9k6,SatNOGS,None
5963,99504,FOSSASAT-1B,436.8,20.0,inactive,Mode U - CW,SatNOGS,None
5964,99504,FOSSASAT-1B,436.7,None,inactive,Mode U - Lora 125kbps SF11,SatNOGS,None
5965,99505,FOSSASAT-2,436.7,None,inactive,Mode U - Lora 125kbps SF11,SatNOGS,None
5966,99505,FOSSASAT-2,436.9,9600.0,inactive,Mode U - GFSK9k6,SatNOGS,None
